Number,HitsLastMonth,MissStreak,MissStreak_RollingMean,MissStreak_RollingStd,MissStreak_RollingSum,ThompsonProb
9,1.0,0,4.3,23.552069972722148,129.0,0.12282884029353011
10,2.0,0,8.233333333333333,31.366227536716266,247.0,0.15209428936539343
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.1161754465593766
12,6.0,0,23.866666666666667,48.6200847765423,716.0,0.21202841134288192
13,3.0,0,11.6,35.41536779227444,348.0,0.12193466291351557
14,5.0,0,19.333333333333332,44.06056437828882,580.0,0.19930691412217777
15,5.0,134,20.766666666666666,47.377197580425886,623.0,0.17231207589982206
16,5.0,0,22.0,50.0647856144485,660.0,0.169114047820566
17,7.0,0,28.233333333333334,52.16993673420139,847.0,0.18911274386686114
18,7.0,0,29.733333333333334,54.85399638622723,892.0,0.07443861209599203
19,5.0,0,21.733333333333334,49.50927000160632,652.0,0.07464370336471791
20,3.0,0,12.266666666666667,37.499363979280695,368.0,0.1964386551127612
21,5.0,0,21.733333333333334,49.54199426145761,652.0,0.12399714097623198
22,2.0,0,8.666666666666666,33.086441991821374,260.0,0.1031559142475923
23,4.0,0,15.766666666666667,40.96649878850407,473.0,0.16680448444253762
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.11012774603606912
25,5.0,0,19.466666666666665,44.33939116852421,584.0,0.14278083658386567
26,3.0,136,12.933333333333334,39.56307346009907,388.0,0.22234877242486548
27,4.0,0,17.133333333333333,44.47838167898658,514.0,0.16044490403388936
28,4.0,0,18.066666666666666,46.937914483836565,542.0,0.07964333557189977
29,4.0,0,17.3,44.93224784663821,519.0,0.09392703164840178
30,3.0,0,13.933333333333334,42.5213401460501,418.0,0.16192094000068363
31,4.0,0,15.833333333333334,41.14740812496333,475.0,0.17396531931269577
32,2.0,138,8.766666666666667,33.40625930749416,263.0,0.18345367370067325
33,8.0,0,31.7,53.50613886790676,951.0,0.23232415939293713
34,6.0,141,25.033333333333335,51.04932255508719,751.0,0.12791488055690167
35,6.0,0,24.9,50.713087476304494,747.0,0.13144323356083293
36,1.0,0,3.6,19.718012070185978,108.0,0.14692297110216085
37,4.0,0,18.2,47.28373635974563,546.0,0.11431162738128517
38,7.0,0,28.7,52.95355805179505,861.0,0.1617230485936536
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.12402519886368081
40,7.0,0,30.166666666666668,55.62378760140698,905.0,0.1639676119453964
41,4.0,136,16.566666666666666,43.0522403865217,497.0,0.1401632544433552
42,3.0,0,13.366666666666667,40.81622677093134,401.0,0.06901462732782356
43,2.0,0,7.733333333333333,29.459420755750912,232.0,0.186336883565475
44,3.0,0,12.966666666666667,39.68191052593745,389.0,0.1024316711229879
45,7.0,0,28.6,52.813007802088386,858.0,0.22139263121682182
46,5.0,0,20.9,47.64332279445412,627.0,0.12606393154119622
47,8.0,136,32.7,55.29491465050739,981.0,0.17298969492605767
48,4.0,0,14.7,38.22361609772428,441.0,0.2696714072898153
49,3.0,0,12.766666666666667,38.99220375950799,383.0,0.10013415250623528
1,5.0,140,22.066666666666666,50.285346692192775,662.0,0.1083030401345866
2,4.0,0,16.4,42.56726927808623,492.0,0.1803415655018218
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.0954812558942553
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.19899209474188542
5,6.0,0,24.933333333333334,50.83776313843421,748.0,0.20790596879691525
6,3.0,0,12.866666666666667,39.360170077195384,386.0,0.12403019062845679
7,3.0,0,13.1,39.985643975531154,393.0,0.1390653508191719
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.19838778268100404
9,1.0,0,4.3,23.552069972722148,129.0,0.10582785356906203
10,3.0,142,12.966666666666667,39.69059936762003,389.0,0.11687155103324287
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.120879417135359
12,6.0,0,23.866666666666667,48.6200847765423,716.0,0.1594449232838798
13,3.0,0,11.6,35.41536779227444,348.0,0.13218104478826176
14,5.0,130,20.166666666666668,45.933297465911956,605.0,0.22151020593635545
15,5.0,0,20.766666666666666,47.377197580425886,623.0,0.2130360157071986
16,5.0,0,22.0,50.0647856144485,660.0,0.10041479781212731
17,6.0,0,24.533333333333335,49.9880905356696,736.0,0.12468240776474006
18,6.0,0,25.7,52.30095271763617,771.0,0.16021626603261396
19,5.0,0,21.733333333333334,49.50927000160632,652.0,0.14900313441990834
20,3.0,0,12.266666666666667,37.499363979280695,368.0,0.18722357315982915
21,5.0,0,21.733333333333334,49.54199426145761,652.0,0.1361596411642105
22,2.0,0,8.666666666666666,33.086441991821374,260.0,0.08121625487418606
23,4.0,0,15.766666666666667,40.96649878850407,473.0,0.15661456603185342
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.09095481871949229
25,4.0,0,15.733333333333333,40.85798223901516,472.0,0.10109764452616303
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.2618216586931726
27,4.0,0,17.133333333333333,44.47838167898658,514.0,0.17708673546385204
28,4.0,0,18.066666666666666,46.937914483836565,542.0,0.1101090058872558
29,4.0,0,17.3,44.93224784663821,519.0,0.13300304658908524
30,3.0,0,13.933333333333334,42.5213401460501,418.0,0.12111387439896024
31,4.0,0,15.833333333333334,41.14740812496333,475.0,0.23109235398411537
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.16133588605630544
33,8.0,0,31.7,53.50613886790676,951.0,0.21483956298531043
34,5.0,0,21.133333333333333,48.16905096910637,634.0,0.13748131024254026
35,7.0,141,29.6,54.70270749146292,888.0,0.1480175611631491
36,1.0,0,3.6,19.718012070185978,108.0,0.20063994903364563
37,4.0,0,18.2,47.28373635974563,546.0,0.09008448149715167
38,7.0,0,28.7,52.95355805179505,861.0,0.11559252772795527
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.1308882321375416
40,7.0,0,30.166666666666668,55.62378760140698,905.0,0.1634868869505995
41,4.0,0,16.566666666666666,43.0522403865217,497.0,0.1557062151285241
42,3.0,0,13.366666666666667,40.81622677093134,401.0,0.06584414676468704
43,2.0,0,7.733333333333333,29.459420755750912,232.0,0.16939275455398378
44,3.0,0,12.966666666666667,39.68191052593745,389.0,0.10562625499192903
45,8.0,134,33.06666666666667,55.8877775382142,992.0,0.21039539095410317
46,5.0,0,20.9,47.64332279445412,627.0,0.17062352393188823
47,7.0,0,28.9,53.39982564868864,867.0,0.1575286677271174
48,5.0,128,18.966666666666665,43.32912004273986,569.0,0.18868745000207687
49,4.0,144,17.566666666666666,45.65967309482665,527.0,0.09465868907785133
1,5.0,0,22.066666666666666,50.285346692192775,662.0,0.11656573316069906
2,4.0,0,16.4,42.56726927808623,492.0,0.18489839392509164
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.1634960338194863
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.20665991648517232
5,6.0,0,24.933333333333334,50.83776313843421,748.0,0.15628767911614208
6,3.0,0,12.866666666666667,39.360170077195384,386.0,0.1353300772790036
7,3.0,0,13.1,39.985643975531154,393.0,0.18766574613101655
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.1621053492178047
9,1.0,0,4.3,23.552069972722148,129.0,0.11880210090050293
10,3.0,0,12.966666666666667,39.69059936762003,389.0,0.10898575172131462
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.11699913767119119
12,7.0,135,28.366666666666667,52.43286895761509,851.0,0.18402213319752345
13,2.0,0,7.866666666666666,29.94792415042386,236.0,0.10909180612470483
14,5.0,0,20.166666666666668,45.933297465911956,605.0,0.184719339161886
15,6.0,135,25.266666666666666,51.56310718904075,758.0,0.21536977213606195
16,5.0,0,22.0,50.0647856144485,660.0,0.1360592503074362
17,6.0,0,24.533333333333335,49.9880905356696,736.0,0.12991036678424867
18,6.0,0,25.7,52.30095271763617,771.0,0.1202068309020737
19,6.0,143,26.5,54.02282403985727,795.0,0.14811911772713862
20,4.0,139,16.9,43.96185650750212,507.0,0.13760542214306126
21,5.0,0,21.733333333333334,49.54199426145761,652.0,0.1395931465534121
22,1.0,0,4.666666666666667,25.56038601690775,140.0,0.08066998459910753
23,4.0,0,15.766666666666667,40.96649878850407,473.0,0.12378381382625243
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.12239259483963601
25,4.0,0,15.733333333333333,40.85798223901516,472.0,0.161819192444551
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.12627551286592553
27,4.0,0,17.133333333333333,44.47838167898658,514.0,0.19133064272604458
28,4.0,0,18.066666666666666,46.937914483836565,542.0,0.09480266177077089
29,4.0,0,17.3,44.93224784663821,519.0,0.1287620422578719
30,4.0,143,18.7,48.5003732655384,561.0,0.15881771783363122
31,4.0,0,15.833333333333334,41.14740812496333,475.0,0.20022796230197928
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.13545797095735576
33,7.0,0,28.0,51.63866501119031,840.0,0.17625198490090924
34,5.0,0,21.133333333333333,48.16905096910637,634.0,0.13561776458146618
35,6.0,0,25.666666666666668,52.317553811140776,770.0,0.17420476937479412
36,0.0,0,0.0,0.0,0.0,0.1719140892136952
37,4.0,0,18.2,47.28373635974563,546.0,0.15069145424507696
38,8.0,137,33.266666666666666,56.20095307409637,998.0,0.17994027070202023
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.1160629838777848
40,7.0,0,30.166666666666668,55.62378760140698,905.0,0.13579670328179666
41,4.0,0,16.566666666666666,43.0522403865217,497.0,0.15173675703406886
42,3.0,0,13.366666666666667,40.81622677093134,401.0,0.054846676422889984
43,2.0,0,7.733333333333333,29.459420755750912,232.0,0.1544278591739375
44,3.0,0,12.966666666666667,39.68191052593745,389.0,0.10697289458732047
45,9.0,134,37.53333333333333,58.44993928396206,1126.0,0.21219817647355832
46,5.0,0,20.9,47.64332279445412,627.0,0.202495007677108
47,6.0,0,25.1,51.1437123246331,753.0,0.1469093014025169
48,4.0,0,15.533333333333333,40.424244460841635,466.0,0.19526600259995452
49,4.0,0,17.566666666666666,45.65967309482665,527.0,0.08684762620092008
1,6.0,141,26.766666666666666,54.55947930111866,803.0,0.12535238909648763
2,4.0,0,16.4,42.56726927808623,492.0,0.14281467253160846
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.06557749414322891
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.15747103821392047
5,7.0,137,29.5,54.539293016673966,885.0,0.22544807115846777
6,3.0,0,12.866666666666667,39.360170077195384,386.0,0.09942752559307087
7,3.0,0,13.1,39.985643975531154,393.0,0.10439067230436551
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.14253868546494605
9,1.0,0,4.3,23.552069972722148,129.0,0.10621441558040394
10,3.0,0,12.966666666666667,39.69059936762003,389.0,0.1230905969118291
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.11321315797633692
12,6.0,0,24.633333333333333,50.21298316333056,739.0,0.1746458144762378
13,2.0,0,7.866666666666666,29.94792415042386,236.0,0.14520188370087095
14,5.0,0,20.166666666666668,45.933297465911956,605.0,0.16648238477672186
15,5.0,0,21.566666666666666,49.123828990751974,647.0,0.2181133476350284
16,5.0,0,22.0,50.0647856144485,660.0,0.1516583966954783
17,6.0,0,24.533333333333335,49.9880905356696,736.0,0.16836205195328488
18,5.0,0,21.633333333333333,49.206449908967,649.0,0.10700619494762877
19,6.0,0,26.5,54.02282403985727,795.0,0.08433990099090169
20,3.0,0,13.133333333333333,40.116840846958894,394.0,0.15715027640746557
21,5.0,0,21.733333333333334,49.54199426145761,652.0,0.12833763243411395
22,1.0,0,4.666666666666667,25.56038601690775,140.0,0.056334610085224925
23,4.0,0,15.766666666666667,40.96649878850407,473.0,0.139901119415159
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.08783825591904339
25,3.0,0,11.966666666666667,36.564994880003916,359.0,0.134060499711239
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.12765391740429843
27,5.0,139,21.766666666666666,49.57939180702021,653.0,0.16974381212685385
28,4.0,0,18.066666666666666,46.937914483836565,542.0,0.08847934121184567
29,4.0,0,17.3,44.93224784663821,519.0,0.09690222382173604
30,4.0,0,18.7,48.5003732655384,561.0,0.09054560171446054
31,4.0,0,15.833333333333334,41.14740812496333,475.0,0.24812229238397715
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.1686690001916721
33,8.0,134,32.46666666666667,54.82997753767193,974.0,0.23137401833083268
34,4.0,0,17.2,44.67769635650586,516.0,0.15961576723913465
35,6.0,0,25.666666666666668,52.317553811140776,770.0,0.18243705172162708
36,0.0,0,0.0,0.0,0.0,0.1261667158108426
37,4.0,0,18.2,47.28373635974563,546.0,0.08449517249884554
38,9.0,137,37.833333333333336,58.90558391266447,1135.0,0.17926264320452537
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.12856613984184964
40,8.0,137,34.733333333333334,58.60559778684988,1042.0,0.1951991370262715
41,5.0,138,21.166666666666668,48.276561981789975,635.0,0.1707184148099732
42,3.0,0,13.366666666666667,40.81622677093134,401.0,0.06696641332715439
43,2.0,0,7.733333333333333,29.459420755750912,232.0,0.17389699152308344
44,3.0,0,12.966666666666667,39.68191052593745,389.0,0.12743015048993314
45,9.0,0,37.53333333333333,58.44993928396206,1126.0,0.2209616182745013
46,4.0,0,17.133333333333333,44.472179085847344,514.0,0.11070842077649014
47,6.0,0,25.1,51.1437123246331,753.0,0.18656036080110627
48,4.0,0,15.533333333333333,40.424244460841635,466.0,0.17051415341050818
49,4.0,0,17.566666666666666,45.65967309482665,527.0,0.12475151511421438
1,7.0,141,31.466666666666665,58.13049133620415,944.0,0.17138310922297526
2,5.0,141,21.1,48.116489395259684,633.0,0.18374177890191187
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.08966170521362248
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.1630465532669769
5,6.0,0,25.7,52.37737732239382,771.0,0.13373844139672195
6,3.0,0,12.866666666666667,39.360170077195384,386.0,0.12629568415221787
7,3.0,0,13.1,39.985643975531154,393.0,0.1240170682252761
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.161650051686722
9,1.0,0,4.3,23.552069972722148,129.0,0.10717006164240174
10,3.0,0,12.966666666666667,39.69059936762003,389.0,0.13641372381001973
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.1372180874279914
12,5.0,0,20.9,47.58828456233957,627.0,0.15522082374170193
13,2.0,0,7.866666666666666,29.94792415042386,236.0,0.11659373537093919
14,5.0,0,20.166666666666668,45.933297465911956,605.0,0.2090190085677164
15,5.0,0,21.566666666666666,49.123828990751974,647.0,0.13090814672414366
16,5.0,0,22.0,50.0647856144485,660.0,0.1623934744797239
17,6.0,0,24.533333333333335,49.9880905356696,736.0,0.1563029238653189
18,5.0,0,21.633333333333333,49.206449908967,649.0,0.08911268610817769
19,7.0,144,31.3,57.8488816093127,939.0,0.13937111699194898
20,3.0,0,13.133333333333333,40.116840846958894,394.0,0.13660416556388877
21,5.0,0,21.733333333333334,49.54199426145761,652.0,0.2021501359276097
22,1.0,0,4.666666666666667,25.56038601690775,140.0,0.11401776672988306
23,3.0,0,12.0,36.68975239810815,360.0,0.10645194310174952
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.07686512172731133
25,3.0,0,11.966666666666667,36.564994880003916,359.0,0.18309916236131754
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.13993903373051986
27,5.0,0,21.766666666666666,49.57939180702021,653.0,0.15126931152980724
28,5.0,151,23.1,52.67882516428831,693.0,0.09656267147838636
29,4.0,0,17.3,44.93224784663821,519.0,0.07919029179175084
30,4.0,0,18.7,48.5003732655384,561.0,0.1516115032370097
31,4.0,0,15.833333333333334,41.14740812496333,475.0,0.2339149569393791
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.16240200773092267
33,8.0,0,32.46666666666667,54.82997753767193,974.0,0.22011224976261742
34,5.0,144,22.0,50.164556796813116,660.0,0.14525308462102196
35,6.0,0,25.666666666666668,52.317553811140776,770.0,0.1863016171873644
36,0.0,0,0.0,0.0,0.0,0.15400523344745765
37,4.0,0,18.2,47.28373635974563,546.0,0.09474130936647468
38,9.0,0,37.833333333333336,58.90558391266447,1135.0,0.15453394513143615
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.12609096660922192
40,8.0,0,34.733333333333334,58.60559778684988,1042.0,0.21449759541959362
41,5.0,0,21.166666666666668,48.276561981789975,635.0,0.13664875479099142
42,3.0,0,13.366666666666667,40.81622677093134,401.0,0.07746806776271682
43,2.0,139,8.666666666666666,33.06663422319506,260.0,0.12337209722488501
44,2.0,0,9.0,34.2998944403724,270.0,0.11843211767456613
45,9.0,0,37.53333333333333,58.44993928396206,1126.0,0.16074323379802702
46,5.0,139,21.766666666666666,49.57382744771773,653.0,0.21862669378209817
47,5.0,0,21.266666666666666,48.409840359973934,638.0,0.12891313175645025
48,3.0,0,12.066666666666666,36.87998553868119,362.0,0.19357353695984839
49,4.0,0,17.566666666666666,45.65967309482665,527.0,0.1472321242465576
1,8.0,141,36.166666666666664,61.121745852781025,1085.0,0.15188105426932394
2,6.0,141,25.8,52.65659732055719,774.0,0.1241058230780898
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.10668905697214348
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.16367479656307737
5,6.0,0,25.7,52.37737732239382,771.0,0.15148336521361871
6,3.0,0,12.866666666666667,39.360170077195384,386.0,0.05899919355188117
7,3.0,0,13.1,39.985643975531154,393.0,0.16458813681969048
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.24117505833798206
9,1.0,0,4.3,23.552069972722148,129.0,0.14373035260181433
10,2.0,0,9.033333333333333,34.41980517820732,271.0,0.15775271079531084
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.08443732200612708
12,6.0,137,25.466666666666665,51.89228454599294,764.0,0.19027598987240116
13,3.0,142,12.6,38.62605874009286,378.0,0.177947322888907
14,5.0,0,20.166666666666668,45.933297465911956,605.0,0.22021365590258643
15,5.0,0,21.566666666666666,49.123828990751974,647.0,0.2411719073519952
16,5.0,0,22.0,50.0647856144485,660.0,0.07781509895007652
17,6.0,0,24.533333333333335,49.9880905356696,736.0,0.20251208921082506
18,5.0,0,21.633333333333333,49.206449908967,649.0,0.1026617811092165
19,6.0,0,27.266666666666666,55.55173626718477,818.0,0.11573831224525097
20,3.0,0,13.133333333333333,40.116840846958894,394.0,0.11930024069680002
21,4.0,0,17.733333333333334,46.05613765929525,532.0,0.13829505016096033
22,1.0,0,4.666666666666667,25.56038601690775,140.0,0.07590695917079093
23,2.0,0,8.233333333333333,31.379417076994173,247.0,0.13188411945440429
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.09982220984272015
25,2.0,0,8.166666666666666,31.112790731890907,245.0,0.14389929750131703
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.17396515130871795
27,5.0,0,21.766666666666666,49.57939180702021,653.0,0.23510745208046457
28,5.0,0,23.1,52.67882516428831,693.0,0.10677473221675447
29,4.0,0,17.3,44.93224784663821,519.0,0.10752606818034982
30,4.0,0,18.7,48.5003732655384,561.0,0.1054326508933978
31,5.0,135,20.333333333333332,46.40253659336793,610.0,0.19983226956231562
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.1712674842981839
33,8.0,0,32.46666666666667,54.82997753767193,974.0,0.1975823219885925
34,5.0,0,22.0,50.164556796813116,660.0,0.1008582644649167
35,6.0,144,26.466666666666665,53.96725273548852,794.0,0.13726382657817435
36,0.0,0,0.0,0.0,0.0,0.14113913692014152
37,4.0,0,18.2,47.28373635974563,546.0,0.16428168459419254
38,9.0,0,37.833333333333336,58.90558391266447,1135.0,0.15929134044906473
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.13214775777686733
40,8.0,0,34.733333333333334,58.60559778684988,1042.0,0.19575406617816907
41,5.0,0,21.166666666666668,48.276561981789975,635.0,0.20637741244999064
42,4.0,154,18.5,48.10960904807501,555.0,0.09580407850293184
43,2.0,0,8.666666666666666,33.06663422319506,260.0,0.1434951557575494
44,2.0,0,9.0,34.2998944403724,270.0,0.11166901065469907
45,9.0,0,37.53333333333333,58.44993928396206,1126.0,0.16523100038121252
46,5.0,0,21.766666666666666,49.57382744771773,653.0,0.2263229080217895
47,5.0,0,21.266666666666666,48.409840359973934,638.0,0.11523073248248308
48,3.0,0,12.066666666666666,36.87998553868119,362.0,0.20381698637977708
49,3.0,0,13.533333333333333,41.34858821201078,406.0,0.16470205750148684
1,7.0,0,32.2,59.39778238052443,966.0,0.1485301759046323
2,6.0,0,25.8,52.65659732055719,774.0,0.1690756337719488
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.11008924281196912
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.15777630792373448
5,6.0,0,25.7,52.37737732239382,771.0,0.15864333125534277
6,2.0,0,8.8,33.57277221920702,264.0,0.07603689278764948
7,3.0,0,13.1,39.985643975531154,393.0,0.15085007326827407
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.12630839869769134
9,1.0,0,4.3,23.552069972722148,129.0,0.15225109257972266
10,2.0,0,9.033333333333333,34.41980517820732,271.0,0.16631216703094703
11,6.0,0,27.533333333333335,56.02815384240771,826.0,0.11446683029412313
12,7.0,137,30.033333333333335,55.4781618006726,901.0,0.18860852498150096
13,2.0,0,8.766666666666667,33.47637698574854,263.0,0.15464677894313195
14,5.0,0,20.166666666666668,45.933297465911956,605.0,0.24715912240942092
15,5.0,0,21.566666666666666,49.123828990751974,647.0,0.22838659980168968
16,5.0,0,22.0,50.0647856144485,660.0,0.13802477028368854
17,5.0,0,20.7,47.13966775298772,621.0,0.15672276665349483
18,5.0,0,21.633333333333333,49.206449908967,649.0,0.11870983505642926
19,7.0,145,32.1,59.2803683268375,963.0,0.123984017687426
20,3.0,0,13.133333333333333,40.116840846958894,394.0,0.13793651617401131
21,5.0,146,22.6,51.50868691382267,678.0,0.11136635424123134
22,2.0,152,9.733333333333333,37.07488538669785,292.0,0.10471996170793887
23,2.0,0,8.233333333333333,31.379417076994173,247.0,0.1735954355972747
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.1526971313413276
25,2.0,0,8.166666666666666,31.112790731890907,245.0,0.1810352469214163
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.20046738966994432
27,6.0,141,26.466666666666665,53.936574075375844,794.0,0.15648813505061518
28,5.0,0,23.1,52.67882516428831,693.0,0.0952620522019371
29,4.0,0,17.3,44.93224784663821,519.0,0.1632124481280428
30,4.0,0,18.7,48.5003732655384,561.0,0.13233061080467198
31,4.0,0,16.666666666666668,43.31626542737395,500.0,0.18162300770919498
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.10736899283001879
33,8.0,0,32.46666666666667,54.82997753767193,974.0,0.1578450550151183
34,5.0,0,22.0,50.164556796813116,660.0,0.132787829243794
35,5.0,0,22.466666666666665,51.17025896259322,674.0,0.11230820258879057
36,0.0,0,0.0,0.0,0.0,0.13928106294182474
37,4.0,0,18.2,47.28373635974563,546.0,0.13187044651314797
38,10.0,139,42.46666666666667,61.247228414890316,1274.0,0.14851273909306095
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.12693868296705996
40,8.0,0,34.733333333333334,58.60559778684988,1042.0,0.15885848823916293
41,5.0,0,21.166666666666668,48.276561981789975,635.0,0.19453276721507182
42,3.0,0,14.233333333333333,43.520651723483894,427.0,0.07958739872145566
43,2.0,0,8.666666666666666,33.06663422319506,260.0,0.1433702106891239
44,2.0,0,9.0,34.2998944403724,270.0,0.11423011277254794
45,10.0,137,42.1,60.72399400793613,1263.0,0.19998556825432195
46,5.0,0,21.766666666666666,49.57382744771773,653.0,0.10828810047650853
47,5.0,0,21.266666666666666,48.409840359973934,638.0,0.16018550066443596
48,3.0,0,12.066666666666666,36.87998553868119,362.0,0.24962309536943092
49,3.0,0,13.533333333333333,41.34858821201078,406.0,0.11387493260082758
1,7.0,0,32.2,59.39778238052443,966.0,0.12973980798978832
2,5.0,0,21.866666666666667,49.8651514921326,656.0,0.17093742126796616
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.06871486165325082
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.14619863467977964
5,6.0,0,25.7,52.37737732239382,771.0,0.18491227325866685
6,2.0,0,8.8,33.57277221920702,264.0,0.10695280656828397
7,3.0,0,13.1,39.985643975531154,393.0,0.13636247586523492
8,2.0,0,8.333333333333334,31.72330083853121,250.0,0.17538585304245735
9,1.0,0,4.3,23.552069972722148,129.0,0.14181857754139285
10,2.0,0,9.033333333333333,34.41980517820732,271.0,0.1020718564647785
11,7.0,152,32.6,60.1719375536929,978.0,0.0742221770495764
12,7.0,0,30.033333333333335,55.4781618006726,901.0,0.18175876737168037
13,3.0,143,13.533333333333333,41.422743489065525,406.0,0.16531686838268259
14,5.0,0,20.166666666666668,45.933297465911956,605.0,0.14482930715604575
15,5.0,0,21.566666666666666,49.123828990751974,647.0,0.16448287310453025
16,5.0,0,22.0,50.0647856144485,660.0,0.14582516097592882
17,5.0,0,20.7,47.13966775298772,621.0,0.19402014804034456
18,5.0,0,21.633333333333333,49.206449908967,649.0,0.1096701083528891
19,7.0,0,32.1,59.2803683268375,963.0,0.16323767590348898
20,3.0,0,13.133333333333333,40.116840846958894,394.0,0.13898637624817237
21,5.0,146,23.433333333333334,53.325728624495454,703.0,0.16865483327610667
22,2.0,0,9.733333333333333,37.07488538669785,292.0,0.07365067733428537
23,2.0,0,8.233333333333333,31.379417076994173,247.0,0.14643134767133942
24,2.0,0,9.166666666666666,34.89104551989327,275.0,0.11310184289877045
25,3.0,143,12.933333333333334,39.61185240019346,388.0,0.18534233859067145
26,3.0,0,12.933333333333334,39.56307346009907,388.0,0.12459070595346527
27,6.0,0,26.466666666666665,53.936574075375844,794.0,0.14407872743186464
28,4.0,0,18.833333333333332,48.94055742346567,565.0,0.05650868215391864
29,3.0,0,13.2,40.33087291821028,396.0,0.10301255741785417
30,4.0,0,18.7,48.5003732655384,561.0,0.10435815067420574
31,4.0,0,16.666666666666668,43.31626542737395,500.0,0.2599033570442824
32,2.0,0,8.766666666666667,33.40625930749416,263.0,0.1806256241548163
33,8.0,0,32.46666666666667,54.82997753767193,974.0,0.18759607200348094
34,5.0,0,22.0,50.164556796813116,660.0,0.11526802956288056
35,5.0,0,22.466666666666665,51.17025896259322,674.0,0.08597149860862288
36,1.0,142,4.733333333333333,25.925534388577866,142.0,0.17011798805906136
37,4.0,149,19.066666666666666,49.45909723044462,572.0,0.09572233576115122
38,9.0,0,38.5,59.95961284409527,1155.0,0.18350550603763202
39,5.0,0,21.633333333333333,49.21766106713666,649.0,0.16165406807800875
40,9.0,140,39.4,61.258412511656516,1182.0,0.1597180311085933
41,5.0,0,21.166666666666668,48.276561981789975,635.0,0.2061597610181943
42,3.0,0,14.233333333333333,43.520651723483894,427.0,0.12255645091170189
43,2.0,0,8.666666666666666,33.06663422319506,260.0,0.17943457319324188
44,2.0,0,9.0,34.2998944403724,270.0,0.10309275987991423
45,9.0,0,38.2,59.492335061203335,1146.0,0.21982570463916476
46,5.0,0,21.766666666666666,49.57382744771773,653.0,0.19398713151537722
47,5.0,0,21.266666666666666,48.409840359973934,638.0,0.1240860461587125
48,3.0,0,12.066666666666666,36.87998553868119,362.0,0.1675962217256177
49,3.0,0,13.533333333333333,41.34858821201078,406.0,0.1306687131284078
1,7.0,0,32.2,59.39778238052443,966.0,0.14379751012428243
2,4.0,0,17.933333333333334,46.56544029519164,538.0,0.15685406543255775
3,2.0,0,9.366666666666667,35.68684035765346,281.0,0.07128215535627702
4,5.0,0,20.533333333333335,46.74194257198024,616.0,0.20165235685442368
5,6.0,0,25.7,52.37737732239382,771.0,0.12780240923525435
6,1.0,0,4.7,25.7429602027428,141.0,0.09264285880332984
