DrawNumber,drawDate,Number,Distance,NumberofDrawsWhenHit,IsBonusNumber,TotalHits,IsHot_True
3443,2025-01-22,35,-0.3089127125801722,-0.2831759519053478,False,-0.6489449841059494,True
3444,2025-01-25,35,-0.1248174338668534,-0.2831759519053478,False,-0.6489449841059494,True
3445,2025-01-29,35,-1.0452938274334473,1.3782066838852292,False,-0.5069882688327729,False
3446,2025-02-01,35,-0.8611985487201286,-0.2831759519053478,False,-0.5069882688327729,True
3438,2025-01-04,36,0.059277844846465394,-0.2831759519053478,False,-0.7909016993791259,True
3439,2025-01-08,36,0.2433731235597842,-0.2831759519053478,False,-0.7909016993791259,True
3440,2025-01-11,36,0.42746840227310295,-0.2831759519053478,False,-0.7909016993791259,True
3441,2025-01-15,36,0.6115636809864218,-0.2831759519053478,False,-0.7909016993791259,True
3442,2025-01-18,36,-1.0452938274334473,2.485795107745614,False,-0.6489449841059494,False
3443,2025-01-22,36,-0.8611985487201286,-0.2831759519053478,False,-0.6489449841059494,True
3444,2025-01-25,36,-0.6771032700068098,-0.2831759519053478,False,-0.6489449841059494,True
3445,2025-01-29,36,-1.0452938274334473,0.5475153659899408,False,-0.5069882688327729,False
3446,2025-02-01,36,-0.8611985487201286,-0.2831759519053478,False,-0.5069882688327729,True
3438,2025-01-04,37,-0.3089127125801722,-0.2831759519053478,False,-1.3587285604718318,True
3439,2025-01-08,37,-0.1248174338668534,-0.2831759519053478,False,-1.3587285604718318,True
3440,2025-01-11,37,0.059277844846465394,-0.2831759519053478,False,-1.3587285604718318,True
3441,2025-01-15,37,0.2433731235597842,-0.2831759519053478,False,-1.3587285604718318,True
3442,2025-01-18,37,0.42746840227310295,-0.2831759519053478,False,-1.3587285604718318,True
3443,2025-01-22,37,0.6115636809864218,-0.2831759519053478,False,-1.3587285604718318,True
3444,2025-01-25,37,0.7956589596997405,-0.2831759519053478,False,-1.3587285604718318,True
3445,2025-01-29,37,0.9797542384130593,-0.2831759519053478,False,-1.3587285604718318,False
3446,2025-02-01,37,-1.0452938274334473,3.039589319675806,False,-1.2167718451986553,False
3438,2025-01-04,38,0.2433731235597842,-0.2831759519053478,False,0.628665453352639,True
3439,2025-01-08,38,0.42746840227310295,-0.2831759519053478,False,0.628665453352639,True
3440,2025-01-11,38,0.6115636809864218,-0.2831759519053478,False,0.628665453352639,True
3441,2025-01-15,38,0.7956589596997405,-0.2831759519053478,False,0.628665453352639,True
3442,2025-01-18,38,0.9797542384130593,-0.2831759519053478,False,0.628665453352639,False
3443,2025-01-22,38,1.163849517126378,-0.2831759519053478,False,0.628665453352639,False
3444,2025-01-25,38,1.3479447958396968,-0.2831759519053478,False,0.628665453352639,False
3445,2025-01-29,38,1.5320400745530158,-0.2831759519053478,False,0.628665453352639,False
3446,2025-02-01,38,-1.0452938274334473,3.8702806375710948,True,0.7706221686258156,False
3438,2025-01-04,39,-0.493007991293491,-0.2831759519053478,False,0.628665453352639,True
3439,2025-01-08,39,-0.3089127125801722,-0.2831759519053478,False,0.628665453352639,True
3440,2025-01-11,39,-0.1248174338668534,-0.2831759519053478,False,0.628665453352639,True
3441,2025-01-15,39,-1.0452938274334473,1.3782066838852292,False,0.7706221686258156,False
3442,2025-01-18,39,-0.8611985487201286,-0.2831759519053478,False,0.7706221686258156,True
3443,2025-01-22,39,-0.6771032700068098,-0.2831759519053478,False,0.7706221686258156,True
3444,2025-01-25,39,-0.493007991293491,-0.2831759519053478,False,0.7706221686258156,True
3445,2025-01-29,39,-0.3089127125801722,-0.2831759519053478,False,0.7706221686258156,True
3446,2025-02-01,39,-0.1248174338668534,-0.2831759519053478,False,0.7706221686258156,True
3438,2025-01-04,40,-1.0452938274334473,0.5475153659899408,False,1.196492314445345,False
