Number,HitsLastMonth,MissStreak,MissStreak_RollingMean,MissStreak_RollingStd,MissStreak_RollingSum,ThompsonProb
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.12744654930049482
45,3.0,0,8.033333333333333,24.54339342714329,241.0,0.1778752266498769
46,5.0,0,12.7,28.949599485050353,381.0,0.13243216228550822
47,5.0,93,14.033333333333333,32.104874840213085,421.0,0.1290735802376236
48,7.0,0,16.066666666666666,29.86051866114592,482.0,0.26836114388237486
49,3.0,0,8.766666666666667,26.771940191349515,263.0,0.09964702293318982
1,6.0,95,17.133333333333333,34.99628880160091,514.0,0.18276458485276414
2,3.0,0,7.666666666666667,23.48929812567378,230.0,0.19591009857298586
3,1.0,0,2.6,14.24078649513432,78.0,0.07244891805929336
4,9.0,0,24.533333333333335,38.22053368808838,736.0,0.27729548771039786
5,3.0,0,7.433333333333334,22.737912034269122,223.0,0.11594676463889857
6,5.0,0,14.0,31.9601044407253,420.0,0.12362879089432366
7,6.0,0,16.066666666666666,32.792906437881925,482.0,0.18276828009823834
8,7.0,0,18.866666666666667,34.91539857242453,566.0,0.1632697235588309
9,5.0,0,14.4,32.85768686634677,432.0,0.13879133484212708
10,4.0,0,11.266666666666667,29.353885172369328,338.0,0.1311265389163263
11,1.0,0,2.8,15.336231610144653,84.0,0.1220265635186198
12,6.0,0,16.433333333333334,33.58025213326031,493.0,0.15491369066321659
13,5.0,94,14.733333333333333,33.60309235906651,442.0,0.19428857324908913
14,6.0,0,14.833333333333334,30.19143899362445,445.0,0.2278468551077334
15,3.0,0,8.233333333333333,25.333204778863177,247.0,0.1807290530082681
16,5.0,0,14.133333333333333,32.30643507300731,424.0,0.15031602272340097
17,0.0,0,0.0,0.0,0.0,0.12600789900264597
18,4.0,0,12.566666666666666,32.616563735088,377.0,0.0630725929937054
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.07926237323602622
20,6.0,0,15.133333333333333,31.046942581809258,454.0,0.17922572357321467
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.16162719841432152
22,3.0,99,9.066666666666666,27.819533367431042,272.0,0.10251080932957289
23,5.0,0,13.2,30.09112596877966,396.0,0.2023399564177054
24,1.0,102,3.4,18.622566955175646,102.0,0.09120106848189102
25,6.0,0,15.5,31.63231651769851,465.0,0.14984418572927521
26,5.0,0,12.533333333333333,28.602789028867186,376.0,0.1967539745889352
27,6.0,0,15.9,32.460426835530484,477.0,0.15664375558160076
28,5.0,100,14.833333333333334,33.88223350262549,445.0,0.08994775931624559
29,5.0,0,14.6,33.24371861850306,438.0,0.11689450630331213
30,6.0,0,15.833333333333334,32.36652520773567,475.0,0.13482422433528773
31,4.0,0,9.466666666666667,24.734079983772958,284.0,0.23709884426670844
32,4.0,0,9.9,25.866167491332288,297.0,0.20801966669058577
33,6.0,92,15.666666666666666,32.05419261762517,470.0,0.0983497270833629
34,5.0,0,14.133333333333333,32.272261317960236,424.0,0.12375035389604752
35,3.0,0,8.0,24.56378045710447,240.0,0.13892508689203023
36,5.0,0,12.8,29.288576094702393,384.0,0.19140121118168213
37,3.0,0,8.1,24.854542358733326,243.0,0.18870798406765993
38,2.0,0,5.4,20.832004555325526,162.0,0.11740780821104037
39,4.0,0,10.7,27.809884127274135,321.0,0.12746608852452218
40,6.0,0,16.566666666666666,33.819687526170554,497.0,0.20209489534748287
41,3.0,0,7.7,23.62808089745233,231.0,0.16709597451603486
42,3.0,0,8.3,25.392301304081155,249.0,0.04708030901890081
43,4.0,0,10.0,26.043729803332038,300.0,0.17035581763733934
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.07890505418673803
45,3.0,0,8.033333333333333,24.54339342714329,241.0,0.20882438659765776
46,6.0,93,15.8,32.32528635497348,474.0,0.14218360067133087
47,5.0,0,14.033333333333333,32.104874840213085,421.0,0.11850069008779023
48,7.0,0,16.066666666666666,29.86051866114592,482.0,0.19850185185507627
49,3.0,0,8.766666666666667,26.771940191349515,263.0,0.17955104524299073
1,6.0,0,17.133333333333333,34.99628880160091,514.0,0.13472468346154107
2,3.0,0,7.666666666666667,23.48929812567378,230.0,0.1686788319419402
3,1.0,0,2.6,14.24078649513432,78.0,0.07374711451202567
4,9.0,0,24.533333333333335,38.22053368808838,736.0,0.174393996108549
5,3.0,0,7.433333333333334,22.737912034269122,223.0,0.2260583877640322
6,5.0,0,14.0,31.9601044407253,420.0,0.11864381545066029
7,6.0,0,16.066666666666666,32.792906437881925,482.0,0.17431063647710543
8,7.0,0,18.866666666666667,34.91539857242453,566.0,0.2086291913528317
9,5.0,0,14.4,32.85768686634677,432.0,0.13934976201382274
10,5.0,98,14.533333333333333,33.25111699791746,436.0,0.13112878173813736
11,1.0,0,2.8,15.336231610144653,84.0,0.10158781944310805
12,6.0,0,16.433333333333334,33.58025213326031,493.0,0.17401550377153469
13,5.0,0,14.733333333333333,33.60309235906651,442.0,0.1318467528928974
14,6.0,0,14.833333333333334,30.19143899362445,445.0,0.1787140334782694
15,3.0,0,8.233333333333333,25.333204778863177,247.0,0.20507640832063648
16,5.0,0,14.133333333333333,32.30643507300731,424.0,0.12441275576571155
17,1.0,93,3.1,16.979399282660147,93.0,0.2550273671216762
18,4.0,0,12.566666666666666,32.616563735088,377.0,0.11799240774727189
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.11308383536691456
20,5.0,0,12.933333333333334,29.624003935919976,388.0,0.23228331813775058
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.14197266872621334
22,4.0,99,12.366666666666667,32.22922568889527,371.0,0.0900931510118473
23,5.0,0,13.2,30.09112596877966,396.0,0.13383442987179073
24,1.0,0,3.4,18.622566955175646,102.0,0.053109772704434725
25,6.0,0,15.5,31.63231651769851,465.0,0.1290989121475357
26,5.0,93,13.366666666666667,30.570983914019916,401.0,0.1601785533876022
27,6.0,0,15.9,32.460426835530484,477.0,0.15841666379390643
28,5.0,0,14.833333333333334,33.88223350262549,445.0,0.1091427785090876
29,5.0,0,14.6,33.24371861850306,438.0,0.1177243482684412
30,5.0,0,13.5,30.8128387929895,405.0,0.13589320468103244
31,3.0,0,7.433333333333334,22.781848996035436,223.0,0.2282045033361384
32,3.0,0,7.8,23.88824555847643,234.0,0.20543177465622905
33,6.0,0,15.666666666666666,32.05419261762517,470.0,0.14103067666253205
34,4.0,0,11.733333333333333,30.446032903158823,352.0,0.12491288774808385
35,3.0,0,8.0,24.56378045710447,240.0,0.21187504605894286
36,5.0,0,12.8,29.288576094702393,384.0,0.16209480729808634
37,3.0,0,8.1,24.854542358733326,243.0,0.12012534094795388
38,2.0,0,5.4,20.832004555325526,162.0,0.12235590949386438
39,4.0,0,10.7,27.809884127274135,321.0,0.17684077111760568
40,6.0,0,16.566666666666666,33.819687526170554,497.0,0.2077108975261365
41,4.0,92,10.766666666666667,28.134753736546052,323.0,0.16696626482991317
42,3.0,0,8.3,25.392301304081155,249.0,0.07880718031404049
43,4.0,0,10.0,26.043729803332038,300.0,0.20578780994727916
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.10757838755954804
45,4.0,94,11.166666666666666,29.06601681230735,335.0,0.14648601892965754
46,6.0,0,15.8,32.32528635497348,474.0,0.1857878803691762
47,5.0,0,14.033333333333333,32.104874840213085,421.0,0.17366593932668498
48,6.0,0,14.0,28.69458677773262,420.0,0.25957982215771014
49,4.0,97,12.0,31.17249008229908,360.0,0.2226974030747336
1,6.0,0,17.133333333333333,34.99628880160091,514.0,0.16207844815368186
2,3.0,0,7.666666666666667,23.48929812567378,230.0,0.1164942662285847
3,1.0,0,2.6,14.24078649513432,78.0,0.07354482745795578
4,8.0,0,22.166666666666668,37.43415675494805,665.0,0.1629404813503876
5,3.0,0,7.433333333333334,22.737912034269122,223.0,0.1677275882876131
6,5.0,0,14.0,31.9601044407253,420.0,0.12360389394583314
7,6.0,0,16.066666666666666,32.792906437881925,482.0,0.14350970251615716
8,7.0,0,18.866666666666667,34.91539857242453,566.0,0.1832197646138774
9,5.0,0,14.4,32.85768686634677,432.0,0.1454610795692118
10,5.0,0,14.533333333333333,33.25111699791746,436.0,0.06751726953041928
11,2.0,102,6.2,23.712938415048065,186.0,0.09023208558612716
12,6.0,0,16.433333333333334,33.58025213326031,493.0,0.11662178385004991
13,5.0,0,14.733333333333333,33.60309235906651,442.0,0.19245754149755367
14,7.0,91,17.866666666666667,33.082689851583886,536.0,0.19830304373582827
15,3.0,0,8.233333333333333,25.333204778863177,247.0,0.20499995049153777
16,6.0,98,17.4,35.6134418637024,522.0,0.15710676004264018
17,1.0,0,3.1,16.979399282660147,93.0,0.143193030671148
18,4.0,0,12.566666666666666,32.616563735088,377.0,0.06551344633841039
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.12189140597436275
20,5.0,0,12.933333333333334,29.624003935919976,388.0,0.21527971983920885
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.14950498399317694
22,4.0,0,12.366666666666667,32.22922568889527,371.0,0.17157474343270088
23,6.0,94,16.333333333333332,33.38318111877889,490.0,0.1448911478192793
24,1.0,0,3.4,18.622566955175646,102.0,0.12497564127470254
25,6.0,0,15.5,31.63231651769851,465.0,0.18608204379024276
26,6.0,93,16.466666666666665,33.72171441354229,494.0,0.20917958475879023
27,6.0,0,15.9,32.460426835530484,477.0,0.18416709346864749
28,5.0,0,14.833333333333334,33.88223350262549,445.0,0.08022750350787333
29,5.0,0,14.6,33.24371861850306,438.0,0.12920318749143941
30,5.0,0,13.5,30.8128387929895,405.0,0.18723969763263262
31,4.0,88,10.366666666666667,27.056114527650365,311.0,0.1741041009938077
32,3.0,0,7.8,23.88824555847643,234.0,0.26172992454885297
33,5.0,0,13.366666666666667,30.534867953202948,401.0,0.1651151038096284
34,4.0,0,11.733333333333333,30.446032903158823,352.0,0.12585011799829454
35,3.0,0,8.0,24.56378045710447,240.0,0.1419490568919584
36,5.0,0,12.8,29.288576094702393,384.0,0.20407799074763314
37,2.0,0,5.733333333333333,21.85837381296071,172.0,0.13829411981820075
38,1.0,0,3.1333333333333333,17.161973468495205,94.0,0.1384976640851867
39,4.0,0,10.7,27.809884127274135,321.0,0.13804490568462216
40,6.0,0,16.566666666666666,33.819687526170554,497.0,0.15111472420404684
41,4.0,0,10.766666666666667,28.134753736546052,323.0,0.1948838121523362
42,2.0,0,5.766666666666667,21.964993046669285,173.0,0.07933075141893349
43,4.0,0,10.0,26.043729803332038,300.0,0.18805213552596053
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.10120554601511549
45,5.0,94,14.3,32.66459646266835,429.0,0.2079537445549797
46,5.0,0,13.466666666666667,30.76690265286018,404.0,0.16763335803314144
47,5.0,0,14.033333333333333,32.104874840213085,421.0,0.19868678033936238
48,5.0,0,11.933333333333334,27.31796596322311,358.0,0.19714192655559948
49,4.0,0,12.0,31.17249008229908,360.0,0.15147381033264054
1,6.0,0,17.133333333333333,34.99628880160091,514.0,0.10107882101071056
2,3.0,0,7.666666666666667,23.48929812567378,230.0,0.15146127492330821
3,1.0,0,2.6,14.24078649513432,78.0,0.12739197933262267
4,8.0,0,22.166666666666668,37.43415675494805,665.0,0.16358545720907453
5,3.0,0,7.433333333333334,22.737912034269122,223.0,0.13520081312075014
6,4.0,0,11.533333333333333,29.96288892352802,346.0,0.13095034400666888
7,6.0,0,16.066666666666666,32.792906437881925,482.0,0.14312455135832042
8,7.0,0,18.866666666666667,34.91539857242453,566.0,0.17907683713996
9,6.0,97,17.633333333333333,36.012912754420064,529.0,0.2233180952146229
10,5.0,0,14.533333333333333,33.25111699791746,436.0,0.10883240615899158
11,2.0,0,6.2,23.712938415048065,186.0,0.07468726584507868
12,5.0,0,14.066666666666666,32.069894931532595,422.0,0.14463586701748993
13,6.0,96,17.933333333333334,36.589930151692656,538.0,0.13335836220396247
14,7.0,0,17.866666666666667,33.082689851583886,536.0,0.22470846671173625
15,3.0,0,8.233333333333333,25.333204778863177,247.0,0.12291905700491648
16,7.0,98,20.666666666666668,38.35166977737272,620.0,0.14760431315732767
17,2.0,94,6.233333333333333,23.72207372067618,187.0,0.19031497025197425
18,4.0,0,12.566666666666666,32.616563735088,377.0,0.09151401611048855
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.1484097328067327
20,4.0,0,10.7,27.8817082542016,321.0,0.20759531298570622
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.17878391362058818
22,4.0,0,12.366666666666667,32.22922568889527,371.0,0.09680387342791666
23,6.0,0,16.333333333333332,33.38318111877889,490.0,0.11993173265287806
24,1.0,0,3.4,18.622566955175646,102.0,0.06815326576355119
25,6.0,94,16.3,33.316817747611886,489.0,0.14757171939093447
26,6.0,0,16.466666666666665,33.72171441354229,494.0,0.13607981608541908
27,6.0,0,15.9,32.460426835530484,477.0,0.23413981554620172
28,5.0,0,14.833333333333334,33.88223350262549,445.0,0.11962931742685912
29,5.0,0,14.6,33.24371861850306,438.0,0.18942549276628087
30,5.0,0,13.5,30.8128387929895,405.0,0.1050432747032795
31,4.0,0,10.366666666666667,27.056114527650365,311.0,0.23559524619856473
32,3.0,0,7.8,23.88824555847643,234.0,0.168012676313932
33,5.0,0,13.366666666666667,30.534867953202948,401.0,0.18069231560989704
34,4.0,0,11.733333333333333,30.446032903158823,352.0,0.15227484886449735
35,2.0,0,5.566666666666666,21.30190752885328,167.0,0.10415830534329473
36,4.0,0,10.6,27.58385334787802,318.0,0.21526780313182348
37,2.0,0,5.733333333333333,21.85837381296071,172.0,0.11493965305410604
38,1.0,0,3.1333333333333333,17.161973468495205,94.0,0.13258845443452247
39,4.0,0,10.7,27.809884127274135,321.0,0.1427314482097458
40,6.0,0,16.566666666666666,33.819687526170554,497.0,0.12553972567134872
41,4.0,0,10.766666666666667,28.134753736546052,323.0,0.1949291552830431
42,2.0,0,5.766666666666667,21.964993046669285,173.0,0.07577148792709212
43,4.0,0,10.0,26.043729803332038,300.0,0.16958132263605216
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.12306798943580388
45,5.0,0,14.3,32.66459646266835,429.0,0.12776917377866645
46,5.0,0,13.466666666666667,30.76690265286018,404.0,0.20838526639221586
47,5.0,96,14.866666666666667,33.90832807207808,446.0,0.1677848706870425
48,6.0,87,14.833333333333334,30.446202790624255,445.0,0.2592445833024234
49,4.0,0,12.0,31.17249008229908,360.0,0.1224340374233137
1,6.0,0,17.133333333333333,34.99628880160091,514.0,0.15843746524675167
2,3.0,0,7.666666666666667,23.48929812567378,230.0,0.1084967419096998
3,1.0,0,2.6,14.24078649513432,78.0,0.08248534188203578
4,8.0,0,22.166666666666668,37.43415675494805,665.0,0.2426495268533183
5,3.0,0,7.433333333333334,22.737912034269122,223.0,0.0895477811482056
6,5.0,100,14.866666666666667,33.93475822946075,446.0,0.07610206200797491
7,5.0,0,13.7,31.215767457024572,411.0,0.12562238160175482
8,7.0,0,18.866666666666667,34.91539857242453,566.0,0.2370712687612207
9,6.0,0,17.633333333333333,36.012912754420064,529.0,0.187667620873177
10,4.0,0,12.033333333333333,31.310991056169723,361.0,0.08777831866540903
11,2.0,0,6.2,23.712938415048065,186.0,0.1138121098094424
12,5.0,0,14.066666666666666,32.069894931532595,422.0,0.1640515447640608
13,7.0,96,21.133333333333333,39.08058282604021,634.0,0.19050109446478655
14,7.0,0,17.866666666666667,33.082689851583886,536.0,0.20885254262718314
15,3.0,0,8.233333333333333,25.333204778863177,247.0,0.1779917510578176
16,7.0,98,21.433333333333334,39.68208432141581,643.0,0.099993243789248
17,3.0,94,9.366666666666667,28.580778847684154,281.0,0.2565074720700026
18,5.0,103,16.0,36.44457293688217,480.0,0.09363674593722812
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.1486162671739431
20,4.0,0,10.7,27.8817082542016,321.0,0.2687736946342579
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.10820130099090201
22,4.0,0,12.366666666666667,32.22922568889527,371.0,0.12160516824926569
23,6.0,0,16.333333333333332,33.38318111877889,490.0,0.21400232525133664
24,2.0,105,6.9,26.26174614043833,207.0,0.0845814246415756
25,6.0,0,16.3,33.316817747611886,489.0,0.2138717120823455
26,5.0,0,14.133333333333333,32.28080814838197,424.0,0.18457188197310267
27,6.0,0,15.9,32.460426835530484,477.0,0.18384369973722903
28,5.0,0,14.833333333333334,33.88223350262549,445.0,0.06873702258239196
29,5.0,0,14.6,33.24371861850306,438.0,0.14616440576426704
30,5.0,0,13.5,30.8128387929895,405.0,0.13978479256367993
31,4.0,0,10.366666666666667,27.056114527650365,311.0,0.17314471081047025
32,3.0,0,7.8,23.88824555847643,234.0,0.23272872984801413
33,5.0,0,13.366666666666667,30.534867953202948,401.0,0.148151829938477
34,5.0,100,15.066666666666666,34.34202545924858,452.0,0.12144407541073857
35,2.0,0,5.566666666666666,21.30190752885328,167.0,0.07167444646283629
36,4.0,0,10.6,27.58385334787802,318.0,0.2561091315898581
37,2.0,0,5.733333333333333,21.85837381296071,172.0,0.07990088357171798
38,1.0,0,3.1333333333333333,17.161973468495205,94.0,0.16476316380178735
39,4.0,0,10.7,27.809884127274135,321.0,0.12624771173093097
40,6.0,0,16.566666666666666,33.819687526170554,497.0,0.1773935247683518
41,4.0,0,10.766666666666667,28.134753736546052,323.0,0.21914400488329286
42,2.0,0,5.766666666666667,21.964993046669285,173.0,0.04601068980556537
43,3.0,0,7.8,23.844901139338525,234.0,0.25270351396321794
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.10697852511447058
45,5.0,0,14.3,32.66459646266835,429.0,0.2324824483481861
46,4.0,0,11.1,28.86036537632835,333.0,0.1741685474840666
47,5.0,0,14.866666666666667,33.90832807207808,446.0,0.10149927209576248
48,5.0,0,12.733333333333333,29.154680624195674,382.0,0.25527531333373255
49,4.0,0,12.0,31.17249008229908,360.0,0.12147068039064611
1,5.0,0,14.633333333333333,33.360603787363786,439.0,0.23398336881203013
2,3.0,0,7.666666666666667,23.48929812567378,230.0,0.1231984603170521
3,1.0,0,2.6,14.24078649513432,78.0,0.08143339841143998
4,8.0,0,22.166666666666668,37.43415675494805,665.0,0.1700766459500153
5,2.0,0,5.133333333333334,19.563747848637217,154.0,0.1023691852502568
6,5.0,0,14.866666666666667,33.93475822946075,446.0,0.1545620022554887
7,5.0,0,13.7,31.215767457024572,411.0,0.20770164316190384
8,8.0,95,22.033333333333335,37.367220868058936,661.0,0.16491767323827727
9,6.0,0,17.633333333333333,36.012912754420064,529.0,0.08336988145992222
10,4.0,0,12.033333333333333,31.310991056169723,361.0,0.10905625436853078
11,2.0,0,6.2,23.712938415048065,186.0,0.06178644453992768
12,6.0,97,17.3,35.3271898801417,519.0,0.1441144016165434
13,7.0,0,21.133333333333333,39.08058282604021,634.0,0.18472131630415142
14,8.0,93,20.966666666666665,35.61139233964063,629.0,0.1452818608307073
15,3.0,95,9.133333333333333,27.88119293610354,274.0,0.12652521955885546
16,7.0,0,21.433333333333334,39.68208432141581,643.0,0.15205600974556957
17,3.0,0,9.366666666666667,28.580778847684154,281.0,0.1678335902875269
18,5.0,0,16.0,36.44457293688217,480.0,0.10744933107502082
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.1420772872013402
20,3.0,0,8.433333333333334,25.745014024591956,253.0,0.18714593458213835
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.12390637876976056
22,5.0,102,15.766666666666667,36.03512016155172,473.0,0.12880097518732353
23,6.0,0,16.333333333333332,33.38318111877889,490.0,0.17147331385209974
24,2.0,0,6.9,26.26174614043833,207.0,0.11095942553826098
25,6.0,0,16.3,33.316817747611886,489.0,0.17621456723604248
26,5.0,0,14.133333333333333,32.28080814838197,424.0,0.13776739898982823
27,6.0,0,15.9,32.460426835530484,477.0,0.19560226767191088
28,4.0,0,12.2,31.724460268227496,366.0,0.06521574050313471
29,5.0,0,14.6,33.24371861850306,438.0,0.15630542459551938
30,4.0,0,11.066666666666666,28.766519491905186,332.0,0.1230582425258141
31,5.0,90,13.366666666666667,30.621699916025666,401.0,0.24771501694846024
32,3.0,0,7.8,23.88824555847643,234.0,0.15981958386477216
33,5.0,96,14.2,32.44347870288924,426.0,0.20628624634946402
34,5.0,0,15.066666666666666,34.34202545924858,452.0,0.17138551957094508
35,2.0,0,5.566666666666666,21.30190752885328,167.0,0.10604095862114946
36,4.0,0,10.6,27.58385334787802,318.0,0.1731663493760531
37,2.0,0,5.733333333333333,21.85837381296071,172.0,0.10311288891192329
38,1.0,0,3.1333333333333333,17.161973468495205,94.0,0.12317323226824395
39,4.0,0,10.7,27.809884127274135,321.0,0.18552957661897146
40,6.0,0,16.566666666666666,33.819687526170554,497.0,0.124360138925933
41,4.0,0,10.766666666666667,28.134753736546052,323.0,0.232445941165322
42,2.0,0,5.766666666666667,21.964993046669285,173.0,0.06022110139907444
43,3.0,0,7.8,23.844901139338525,234.0,0.23826502730177418
44,2.0,0,5.766666666666667,21.94614620687043,173.0,0.21895204387529582
45,5.0,0,14.3,32.66459646266835,429.0,0.15751196336688777
46,4.0,0,11.1,28.86036537632835,333.0,0.17274041058393955
47,5.0,0,14.866666666666667,33.90832807207808,446.0,0.12278346455541461
48,5.0,0,12.733333333333333,29.154680624195674,382.0,0.21838998495152562
49,4.0,0,12.0,31.17249008229908,360.0,0.12961652048034128
1,5.0,0,14.633333333333333,33.360603787363786,439.0,0.18330789660895916
2,2.0,0,5.266666666666667,20.12706760993048,158.0,0.1606334787687602
3,1.0,0,2.6,14.24078649513432,78.0,0.09077581794049108
4,9.0,96,25.366666666666667,39.51907730785687,761.0,0.19852887954504644
5,2.0,0,5.133333333333334,19.563747848637217,154.0,0.18696457880184383
6,5.0,0,14.866666666666667,33.93475822946075,446.0,0.0765249776399687
7,5.0,0,13.7,31.215767457024572,411.0,0.25484172546402606
8,8.0,95,22.766666666666666,38.597555160499695,683.0,0.13114126166632367
9,6.0,0,17.633333333333333,36.012912754420064,529.0,0.11587182441850011
10,5.0,102,15.433333333333334,35.24953737366593,463.0,0.1509139608309809
11,2.0,0,6.2,23.712938415048065,186.0,0.10432024405416594
12,6.0,0,17.3,35.3271898801417,519.0,0.13317519612924902
13,7.0,0,21.133333333333333,39.08058282604021,634.0,0.15546810858268584
14,7.0,0,18.6,34.51396518952071,558.0,0.2024990932449703
15,3.0,0,9.133333333333333,27.88119293610354,274.0,0.23465750672847296
16,7.0,0,21.433333333333334,39.68208432141581,643.0,0.17156228531311665
17,3.0,0,9.366666666666667,28.580778847684154,281.0,0.17782643251231614
18,5.0,0,16.0,36.44457293688217,480.0,0.0960090137775124
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.12570735907645875
20,3.0,0,8.433333333333334,25.745014024591956,253.0,0.20800168386361584
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.1187619167007068
22,5.0,0,15.766666666666667,36.03512016155172,473.0,0.12690831169247244
23,5.0,0,13.9,31.72984019217068,417.0,0.15683799018421374
24,2.0,0,6.9,26.26174614043833,207.0,0.054545590890062993
25,6.0,0,16.3,33.316817747611886,489.0,0.11261062618544741
26,6.0,96,17.333333333333332,35.43554939491612,520.0,0.19470671785394467
27,6.0,0,15.9,32.460426835530484,477.0,0.2060565812543647
28,4.0,0,12.2,31.724460268227496,366.0,0.11274687919184914
29,5.0,0,14.6,33.24371861850306,438.0,0.09296892133229062
30,4.0,0,11.066666666666666,28.766519491905186,332.0,0.16206826795281906
31,4.0,0,11.2,29.10433075962265,336.0,0.26011911460678383
32,3.0,0,7.8,23.88824555847643,234.0,0.2477955481838416
33,5.0,0,14.2,32.44347870288924,426.0,0.16949241597220904
34,5.0,0,15.066666666666666,34.34202545924858,452.0,0.10786436379199714
35,1.0,0,3.066666666666667,16.796825096825096,92.0,0.1353167193604791
36,4.0,0,10.6,27.58385334787802,318.0,0.18334113241492947
37,2.0,0,5.733333333333333,21.85837381296071,172.0,0.1205116104521169
38,1.0,0,3.1333333333333333,17.161973468495205,94.0,0.1388997796576557
39,4.0,0,10.7,27.809884127274135,321.0,0.12492526054097328
40,5.0,0,14.133333333333333,32.20701715500813,424.0,0.13587684191227378
41,4.0,0,10.766666666666667,28.134753736546052,323.0,0.23383562975595912
42,2.0,0,5.766666666666667,21.964993046669285,173.0,0.07096643929861401
43,3.0,0,7.8,23.844901139338525,234.0,0.15853036827020237
44,3.0,102,9.166666666666666,28.06898316811555,275.0,0.13916123677719647
45,6.0,97,17.533333333333335,35.84615915878271,526.0,0.2000278046285376
46,4.0,0,11.1,28.86036537632835,333.0,0.11659148549662088
47,5.0,0,14.866666666666667,33.90832807207808,446.0,0.1877824166603038
48,5.0,0,12.733333333333333,29.154680624195674,382.0,0.268229278924244
49,5.0,101,15.366666666666667,35.04527449411427,461.0,0.09320645794953702
1,5.0,0,14.633333333333333,33.360603787363786,439.0,0.19931163176378142
2,1.0,0,2.8666666666666667,15.701379981814764,86.0,0.16387813650911162
3,1.0,107,3.566666666666667,19.535437884350923,107.0,0.11609941053742241
4,9.0,0,25.366666666666667,39.51907730785687,761.0,0.17168562960459208
5,2.0,0,5.133333333333334,19.563747848637217,154.0,0.1524726022674839
6,5.0,0,14.866666666666667,33.93475822946075,446.0,0.14034186618418096
7,5.0,0,13.7,31.215767457024572,411.0,0.18373416032013742
8,8.0,0,22.766666666666666,38.597555160499695,683.0,0.2178441894950874
9,6.0,0,17.633333333333333,36.012912754420064,529.0,0.1344158697986967
10,6.0,102,18.833333333333332,38.480701238622096,565.0,0.1077468950328173
11,2.0,0,6.2,23.712938415048065,186.0,0.0907560956623464
12,7.0,98,20.566666666666666,38.094875511410784,617.0,0.16902808797754218
13,7.0,0,21.133333333333333,39.08058282604021,634.0,0.1617782864794212
14,6.0,0,16.233333333333334,33.20644238836725,487.0,0.22863227815672685
15,3.0,0,9.133333333333333,27.88119293610354,274.0,0.19581502747920027
16,7.0,0,21.433333333333334,39.68208432141581,643.0,0.12902682899663406
17,3.0,0,9.366666666666667,28.580778847684154,281.0,0.15585438167100968
18,5.0,0,16.0,36.44457293688217,480.0,0.13618679063877576
19,3.0,0,8.466666666666667,25.89998446722119,254.0,0.07223725295530127
20,3.0,0,8.433333333333334,25.745014024591956,253.0,0.1861182585306816
21,2.0,0,5.333333333333333,20.298349403479765,160.0,0.09904087509058557
22,4.0,0,13.166666666666666,34.154904058778556,395.0,0.1166751742622402
23,6.0,98,17.166666666666668,35.11369055465142,515.0,0.15032130844458208
24,2.0,0,6.9,26.26174614043833,207.0,0.11696971420722863
25,5.0,0,13.866666666666667,31.65736100415078,416.0,0.14223130086752814
26,7.0,96,20.533333333333335,38.0541658722128,616.0,0.21929208558075294
27,6.0,0,15.9,32.460426835530484,477.0,0.158260916645606
28,4.0,0,12.2,31.724460268227496,366.0,0.13343732046067533
29,5.0,0,14.6,33.24371861850306,438.0,0.13196868836944792
30,4.0,0,11.066666666666666,28.766519491905186,332.0,0.14644350058312436
31,4.0,0,11.2,29.10433075962265,336.0,0.26553726378380016
32,3.0,0,7.8,23.88824555847643,234.0,0.1937016550844857
33,5.0,0,14.2,32.44347870288924,426.0,0.2119183650529388
34,5.0,0,15.066666666666666,34.34202545924858,452.0,0.10330872400452787
35,1.0,0,3.066666666666667,16.796825096825096,92.0,0.09011183919672053
36,3.0,0,8.3,25.331117567951463,249.0,0.20188029603836996
37,2.0,0,5.733333333333333,21.85837381296071,172.0,0.07023776362807801
38,2.0,101,6.5,24.7536134596617,195.0,0.10345383637276298
39,4.0,0,10.7,27.809884127274135,321.0,0.12383272340660548
40,5.0,0,14.133333333333333,32.20701715500813,424.0,0.10509225581047724
41,3.0,0,8.4,25.781040882119505,252.0,0.14330915861881147
42,2.0,0,5.766666666666667,21.964993046669285,173.0,0.04238448819271148
43,4.0,95,10.966666666666667,28.606104163312747,329.0,0.23411507723115688
