Number,HitsLastMonth,MissStreak,MissStreak_RollingMean,MissStreak_RollingStd,MissStreak_RollingSum,ThompsonProb
28,0.0,0,0.0,0.0,0.0,0.002558373129476374
29,0.0,0,0.0,0.0,0.0,0.24292808132823918
30,0.0,0,0.0,0.0,0.0,0.5922753093626013
31,0.0,0,0.0,0.0,0.0,0.25088924347307373
32,0.0,0,0.0,0.0,0.0,0.5238720601588381
33,0.0,0,0.0,0.0,0.0,0.20135036559786681
34,0.0,0,0.0,0.0,0.0,0.39994794143128265
35,0.0,0,0.0,0.0,0.0,0.30684812375035636
36,0.0,0,0.0,0.0,0.0,0.20563830418569123
37,0.0,0,0.0,0.0,0.0,0.04446321474593964
38,2.0,0,0.0,0.0,0.0,0.7784412358700704
39,1.0,0,0.0,0.0,0.0,0.8131587841954838
40,0.0,0,0.0,0.0,0.0,0.04727064930837296
41,1.0,0,0.0,0.0,0.0,0.6096786329829793
42,0.0,0,0.0,0.0,0.0,0.4835153357773614
43,1.0,0,0.0,0.0,0.0,0.6765428433552104
44,0.0,0,0.0,0.0,0.0,0.8327549617530337
45,1.0,0,0.0,0.0,0.0,0.7100103644807336
46,2.0,0,0.0,0.0,0.0,0.8910544970182912
47,0.0,0,0.0,0.0,0.0,0.6082602741351699
48,0.0,0,0.0,0.0,0.0,0.011799049290887067
49,0.0,0,0.0,0.0,0.0,0.09532832910341073
1,0.0,0,0.0,0.0,0.0,0.2952291442590758
2,1.0,2,0.6666666666666666,1.1547005383792517,2.0,0.14877925674045517
3,1.0,0,0.3333333333333333,0.5773502691896258,1.0,0.789091418856824
4,0.0,0,0.0,0.0,0.0,0.06982993305301294
5,1.0,0,0.3333333333333333,0.5773502691896258,1.0,0.5824902294756318
6,0.0,0,0.0,0.0,0.0,0.16754298056455444
7,0.0,0,0.0,0.0,0.0,0.02666497000731388
8,1.0,0,0.3333333333333333,0.5773502691896258,1.0,0.43156771986489717
9,0.0,0,0.0,0.0,0.0,0.2250325131596225
10,0.0,0,0.0,0.0,0.0,0.21180934868772555
11,0.0,0,0.0,0.0,0.0,0.15474395872540453
12,0.0,0,0.0,0.0,0.0,0.10264213297167143
13,2.0,1,0.3333333333333333,0.5773502691896258,1.0,0.7490379126529759
14,0.0,0,0.0,0.0,0.0,0.09015084427633825
15,1.0,2,0.6666666666666666,1.1547005383792517,2.0,0.6294138067663987
16,0.0,0,0.0,0.0,0.0,0.2085996732561325
17,1.0,2,0.6666666666666666,1.1547005383792517,2.0,0.65373249696276
18,0.0,0,0.0,0.0,0.0,0.028148356737440705
19,0.0,0,0.0,0.0,0.0,0.1041318375629905
20,1.0,0,0.3333333333333333,0.5773502691896258,1.0,0.39241840935562455
21,0.0,0,0.0,0.0,0.0,0.03427209802358115
22,0.0,0,0.0,0.0,0.0,0.16890074026472193
23,0.0,0,0.0,0.0,0.0,0.04107821632572647
24,0.0,0,0.0,0.0,0.0,0.2646753922401245
25,1.0,0,0.3333333333333333,0.5773502691896258,1.0,0.38535160751186137
26,1.0,2,0.6666666666666666,1.1547005383792517,2.0,0.41812281204807067
27,0.0,0,0.0,0.0,0.0,0.23331948325991517
28,0.0,0,0.0,0.0,0.0,0.09280718187392405
29,0.0,0,0.0,0.0,0.0,0.40347746222470654
30,0.0,0,0.0,0.0,0.0,0.027919171284745938
31,0.0,0,0.0,0.0,0.0,0.015007174935244965
32,0.0,0,0.0,0.0,0.0,0.1432607231918252
33,0.0,0,0.0,0.0,0.0,0.07628722001734833
34,1.0,2,0.6666666666666666,1.1547005383792517,2.0,0.6244960440791774
35,0.0,0,0.0,0.0,0.0,0.08593244205343205
36,0.0,0,0.0,0.0,0.0,0.3956272211342244
37,0.0,0,0.0,0.0,0.0,0.03898230264480833
38,2.0,0,0.0,0.0,0.0,0.4686646287467067
39,1.0,0,0.0,0.0,0.0,0.7298148288191282
40,0.0,0,0.0,0.0,0.0,0.3709344563220792
41,1.0,0,0.0,0.0,0.0,0.35171474076959885
42,0.0,0,0.0,0.0,0.0,0.27082045547659256
43,1.0,0,0.0,0.0,0.0,0.3815994251298184
44,0.0,0,0.0,0.0,0.0,0.07948917202397922
45,1.0,0,0.0,0.0,0.0,0.6365958270868648
46,2.0,0,0.0,0.0,0.0,0.5495621140777369
47,0.0,0,0.0,0.0,0.0,0.3694120675394927
48,0.0,0,0.0,0.0,0.0,0.04899286258270324
49,1.0,2,0.6666666666666666,1.1547005383792517,2.0,0.16186927695165795
1,0.0,0,0.0,0.0,0.0,0.1301657763114472
2,1.0,0,0.5,1.0,2.0,0.08628677050563444
3,2.0,2,0.75,0.9574271077563381,3.0,0.26713407105301745
4,0.0,0,0.0,0.0,0.0,0.28710411077698955
5,1.0,0,0.25,0.5,1.0,0.5225475155167075
6,0.0,0,0.0,0.0,0.0,0.019283230491439474
7,0.0,0,0.0,0.0,0.0,0.033054043145371935
8,2.0,2,0.75,0.9574271077563381,3.0,0.4697313280615248
9,0.0,0,0.0,0.0,0.0,0.17589542552920368
10,0.0,0,0.0,0.0,0.0,0.14063037797777328
11,0.0,0,0.0,0.0,0.0,0.16032452702928768
12,1.0,3,0.75,1.5,3.0,0.5848307985972107
13,2.0,0,0.25,0.5,1.0,0.8284538755058385
14,0.0,0,0.0,0.0,0.0,0.023823668182945523
15,1.0,0,0.5,1.0,2.0,0.23644528465176423
16,0.0,0,0.0,0.0,0.0,0.13458423009407583
17,1.0,0,0.5,1.0,2.0,0.6400689855907662
18,0.0,0,0.0,0.0,0.0,0.1281562482369411
19,0.0,0,0.0,0.0,0.0,0.1048827323231612
20,1.0,0,0.25,0.5,1.0,0.44707923509964803
21,0.0,0,0.0,0.0,0.0,0.1390432698148317
22,0.0,0,0.0,0.0,0.0,0.20052220785326585
23,0.0,0,0.0,0.0,0.0,0.11619929941144015
24,0.0,0,0.0,0.0,0.0,0.07093143582688989
25,1.0,0,0.25,0.5,1.0,0.3392628405279603
26,1.0,0,0.5,1.0,2.0,0.38944935756067317
27,0.0,0,0.0,0.0,0.0,0.25126057492390635
28,0.0,0,0.0,0.0,0.0,0.18547784500820763
29,1.0,3,0.75,1.5,3.0,0.7690917856695584
30,0.0,0,0.0,0.0,0.0,0.24945846629033525
31,1.0,3,0.75,1.5,3.0,0.5146202119301626
32,0.0,0,0.0,0.0,0.0,0.013369534167322363
33,0.0,0,0.0,0.0,0.0,0.06250364083557511
34,2.0,2,1.0,1.1547005383792515,4.0,0.40976915155860055
35,0.0,0,0.0,0.0,0.0,0.03848984553610942
36,0.0,0,0.0,0.0,0.0,0.2685746212165056
37,0.0,0,0.0,0.0,0.0,0.037012143492789154
38,2.0,0,0.0,0.0,0.0,0.6082033005758398
39,1.0,0,0.0,0.0,0.0,0.5238446021570038
40,0.0,0,0.0,0.0,0.0,0.06735782827432418
41,1.0,0,0.0,0.0,0.0,0.16017482514639256
42,0.0,0,0.0,0.0,0.0,0.07716402267173941
43,1.0,0,0.0,0.0,0.0,0.5736106025903879
44,0.0,0,0.0,0.0,0.0,0.06626268888696511
45,1.0,0,0.0,0.0,0.0,0.23227130894931045
46,2.0,0,0.0,0.0,0.0,0.5753426661572164
47,0.0,0,0.0,0.0,0.0,0.2387161299914044
48,0.0,0,0.0,0.0,0.0,0.13319382388962045
49,2.0,2,1.0,1.1547005383792515,4.0,0.6957990802440134
1,0.0,0,0.0,0.0,0.0,0.05753628809638751
2,1.0,0,0.4,0.894427190999916,2.0,0.44329951745118046
3,2.0,0,0.6,0.8944271909999159,3.0,0.32686077378222095
4,0.0,0,0.0,0.0,0.0,0.43583427187516244
5,1.0,0,0.2,0.447213595499958,1.0,0.24435036893510842
6,0.0,0,0.0,0.0,0.0,0.04866388960874352
7,0.0,0,0.0,0.0,0.0,0.11173368183348324
8,2.0,0,0.6,0.8944271909999159,3.0,0.20656384959479943
9,0.0,0,0.0,0.0,0.0,0.08876540143242012
10,0.0,0,0.0,0.0,0.0,0.01989060646356776
11,0.0,0,0.0,0.0,0.0,0.12238085295766032
12,1.0,0,0.6,1.3416407864998738,3.0,0.15538334135934956
13,3.0,2,0.6,0.8944271909999159,3.0,0.6253127707488613
14,0.0,0,0.0,0.0,0.0,0.04741687296507997
15,1.0,0,0.4,0.894427190999916,2.0,0.41699451692864714
16,0.0,0,0.0,0.0,0.0,0.10695160633438151
17,2.0,3,1.0,1.4142135623730951,5.0,0.34195081546282124
18,0.0,0,0.0,0.0,0.0,0.022578616762315467
19,0.0,0,0.0,0.0,0.0,0.6150216704507352
20,1.0,0,0.2,0.447213595499958,1.0,0.14766753156103063
21,0.0,0,0.0,0.0,0.0,0.1774521309661812
22,0.0,0,0.0,0.0,0.0,0.14228254142844984
23,0.0,0,0.0,0.0,0.0,0.13373393632149258
24,0.0,0,0.0,0.0,0.0,0.1355576900812637
25,1.0,0,0.2,0.447213595499958,1.0,0.12781927803730267
26,2.0,3,1.0,1.4142135623730951,5.0,0.49113546963037114
27,0.0,0,0.0,0.0,0.0,0.40362705090280987
28,0.0,0,0.0,0.0,0.0,0.125028660989968
29,1.0,0,0.6,1.3416407864998738,3.0,0.2248076370160163
30,0.0,0,0.0,0.0,0.0,0.036817661206742645
31,2.0,3,1.2,1.6431676725154984,6.0,0.3643424578464443
32,0.0,0,0.0,0.0,0.0,0.16852148882546508
33,0.0,0,0.0,0.0,0.0,0.4525012565128739
34,2.0,0,0.8,1.0954451150103321,4.0,0.2769540030198256
35,0.0,0,0.0,0.0,0.0,0.08609727989211735
36,0.0,0,0.0,0.0,0.0,0.11510481665514327
37,1.0,4,0.8,1.7888543819998317,4.0,0.6470133809997567
38,2.0,0,0.0,0.0,0.0,0.2944690838506314
39,1.0,0,0.0,0.0,0.0,0.07341772971815601
40,0.0,0,0.0,0.0,0.0,0.15053499120217242
41,2.0,3,0.6,1.3416407864998738,3.0,0.6052746276973493
42,0.0,0,0.0,0.0,0.0,0.08592564369246267
43,2.0,3,0.6,1.3416407864998738,3.0,0.38041909980922634
44,0.0,0,0.0,0.0,0.0,0.22412419661835228
45,1.0,0,0.0,0.0,0.0,0.05273648596508481
46,2.0,0,0.0,0.0,0.0,0.4106789756441746
47,0.0,0,0.0,0.0,0.0,0.007387033483067023
48,0.0,0,0.0,0.0,0.0,0.03340996419622281
49,2.0,0,0.8,1.0954451150103321,4.0,0.3090556617842666
1,0.0,0,0.0,0.0,0.0,0.039550030802097444
2,1.0,0,0.3333333333333333,0.816496580927726,2.0,0.14856126143624085
3,2.0,0,0.5,0.8366600265340756,3.0,0.21820971711765202
4,0.0,0,0.0,0.0,0.0,0.044388882102772025
5,1.0,0,0.16666666666666666,0.408248290463863,1.0,0.13909280912203603
6,0.0,0,0.0,0.0,0.0,0.03015100537469409
7,0.0,0,0.0,0.0,0.0,0.07377215758213608
8,3.0,3,1.0,1.2649110640673518,6.0,0.2597394468459728
9,0.0,0,0.0,0.0,0.0,0.2312481732427089
10,0.0,0,0.0,0.0,0.0,0.010203364613983832
11,0.0,0,0.0,0.0,0.0,0.06691351616997791
12,1.0,0,0.5,1.224744871391589,3.0,0.47136786458583313
13,3.0,0,0.5,0.8366600265340756,3.0,0.4349121033786194
14,0.0,0,0.0,0.0,0.0,0.020755832747285756
15,1.0,0,0.3333333333333333,0.816496580927726,2.0,0.30180177242177847
16,0.0,0,0.0,0.0,0.0,0.03975291367545564
17,2.0,0,0.8333333333333334,1.3291601358251257,5.0,0.34737241999783014
18,0.0,0,0.0,0.0,0.0,0.13900493302799524
19,0.0,0,0.0,0.0,0.0,0.027273343400841123
20,1.0,0,0.16666666666666666,0.408248290463863,1.0,0.12052717274546608
21,0.0,0,0.0,0.0,0.0,0.38164518871993997
22,0.0,0,0.0,0.0,0.0,0.007180283579493921
23,0.0,0,0.0,0.0,0.0,0.0016435904861353133
24,0.0,0,0.0,0.0,0.0,0.011030337094947688
25,1.0,0,0.16666666666666666,0.408248290463863,1.0,0.21674458582622075
26,3.0,3,1.3333333333333333,1.505545305418162,8.0,0.7198040820383843
27,0.0,0,0.0,0.0,0.0,0.15961332075282064
28,0.0,0,0.0,0.0,0.0,0.04187425142542246
29,1.0,0,0.5,1.224744871391589,3.0,0.4661999288847043
30,0.0,0,0.0,0.0,0.0,0.02990002713081523
31,3.0,3,1.5,1.6431676725154984,9.0,0.6711764477445313
32,0.0,0,0.0,0.0,0.0,0.036176079898161025
33,1.0,5,0.8333333333333334,2.041241452319315,5.0,0.23215826427691877
34,2.0,0,0.6666666666666666,1.0327955589886444,4.0,0.2610321936563135
35,1.0,5,0.8333333333333334,2.041241452319315,5.0,0.49318382837550406
36,0.0,0,0.0,0.0,0.0,0.001099637774160318
37,1.0,0,0.6666666666666666,1.632993161855452,4.0,0.32561357670945185
38,2.0,0,0.0,0.0,0.0,0.20385406548389284
39,2.0,4,0.6666666666666666,1.632993161855452,4.0,0.4356827687119242
40,0.0,0,0.0,0.0,0.0,0.06418332603139996
41,2.0,0,0.5,1.224744871391589,3.0,0.43819450866728843
42,0.0,0,0.0,0.0,0.0,0.1284564079458621
43,2.0,0,0.5,1.224744871391589,3.0,0.1077256980986522
44,0.0,0,0.0,0.0,0.0,0.1375395172511068
45,1.0,0,0.0,0.0,0.0,0.24181876675062303
46,2.0,0,0.0,0.0,0.0,0.25344259978298056
47,0.0,0,0.0,0.0,0.0,0.06601342610589923
48,1.0,5,0.8333333333333334,2.041241452319315,5.0,0.24058962961928151
49,2.0,0,0.6666666666666666,1.0327955589886444,4.0,0.458834870435954
1,0.0,0,0.0,0.0,0.0,0.2037342584523218
2,1.0,0,0.2857142857142857,0.7559289460184545,2.0,0.3342911693688794
3,2.0,0,0.42857142857142855,0.7867957924694432,3.0,0.3520605723894786
4,0.0,0,0.0,0.0,0.0,0.17827066492958052
5,1.0,0,0.14285714285714285,0.37796447300922725,1.0,0.3504109680472751
6,0.0,0,0.0,0.0,0.0,0.058217655689721926
7,0.0,0,0.0,0.0,0.0,0.180010791669007
8,3.0,0,0.8571428571428571,1.2149857925879117,6.0,0.5233058830095474
9,1.0,6,0.8571428571428571,2.2677868380553634,6.0,0.32126139402894843
10,0.0,0,0.0,0.0,0.0,0.2529572406805983
11,0.0,0,0.0,0.0,0.0,0.009275653898811484
12,1.0,0,0.42857142857142855,1.1338934190276817,3.0,0.206178349119397
13,3.0,0,0.42857142857142855,0.7867957924694431,3.0,0.20491226603333226
14,0.0,0,0.0,0.0,0.0,0.1996268282749812
15,1.0,0,0.2857142857142857,0.7559289460184545,2.0,0.226310860508863
16,0.0,0,0.0,0.0,0.0,0.02401975513733032
17,2.0,0,0.7142857142857143,1.2535663410560174,5.0,0.1970150056350058
18,0.0,0,0.0,0.0,0.0,0.028773138125863573
19,0.0,0,0.0,0.0,0.0,0.4390313879758165
20,1.0,0,0.14285714285714285,0.37796447300922725,1.0,0.1440429640949306
21,0.0,0,0.0,0.0,0.0,0.15864484285425207
22,0.0,0,0.0,0.0,0.0,0.12350894298269714
23,1.0,6,0.8571428571428571,2.2677868380553634,6.0,0.14948880115872135
24,0.0,0,0.0,0.0,0.0,0.326455277836385
25,1.0,0,0.14285714285714285,0.37796447300922725,1.0,0.3807507990451794
26,3.0,0,1.1428571428571428,1.4638501094227998,8.0,0.6644519703409951
27,1.0,6,0.8571428571428571,2.2677868380553634,6.0,0.07990136193895825
28,0.0,0,0.0,0.0,0.0,0.15894627792455013
29,1.0,0,0.42857142857142855,1.1338934190276817,3.0,0.08616014783801093
30,0.0,0,0.0,0.0,0.0,0.022886323590029466
31,3.0,0,1.2857142857142858,1.6035674514745464,9.0,0.46162137065124476
32,0.0,0,0.0,0.0,0.0,0.09086052662502855
33,1.0,0,0.7142857142857143,1.889822365046136,5.0,0.16031431886684364
34,2.0,0,0.5714285714285714,0.9759000729485332,4.0,0.08923101769239127
35,1.0,0,0.7142857142857143,1.889822365046136,5.0,0.4132868128201445
36,1.0,6,0.8571428571428571,2.2677868380553634,6.0,0.19020999484509574
37,1.0,0,0.5714285714285714,1.511857892036909,4.0,0.4328533661319184
38,2.0,0,0.0,0.0,0.0,0.32380596841052955
39,2.0,0,0.5714285714285714,1.511857892036909,4.0,0.44041217957405937
40,0.0,0,0.0,0.0,0.0,0.10324208418111337
41,2.0,0,0.42857142857142855,1.1338934190276817,3.0,0.31622036431870626
42,0.0,0,0.0,0.0,0.0,0.11305201053009026
43,3.0,4,1.0,1.7320508075688772,7.0,0.18837103610207664
44,1.0,6,0.8571428571428571,2.2677868380553634,6.0,0.1341719605447957
45,1.0,0,0.0,0.0,0.0,0.3720130971156776
46,3.0,4,0.5714285714285714,1.511857892036909,4.0,0.6887126863014602
47,0.0,0,0.0,0.0,0.0,0.0945056832415392
48,1.0,0,0.7142857142857143,1.889822365046136,5.0,0.48359142024548496
49,2.0,0,0.5714285714285714,0.9759000729485332,4.0,0.6025305532762384
1,0.0,0,0.0,0.0,0.0,0.037081211313341154
2,2.0,6,1.0,2.138089935299395,8.0,0.40551068633267834
3,2.0,0,0.375,0.7440238091428449,3.0,0.15759404647481884
4,0.0,0,0.0,0.0,0.0,0.04401794825741246
5,1.0,0,0.125,0.3535533905932738,1.0,0.18750770456686566
6,1.0,7,0.875,2.4748737341529163,7.0,0.19304434828240533
7,0.0,0,0.0,0.0,0.0,0.040856206536287694
8,3.0,0,0.75,1.164964745021435,6.0,0.6212589710514175
9,1.0,0,0.75,2.121320343559643,6.0,0.268940700214949
10,0.0,0,0.0,0.0,0.0,0.07273617987899819
11,0.0,0,0.0,0.0,0.0,0.1396539637470564
12,1.0,0,0.375,1.0606601717798212,3.0,0.2154317708360763
13,3.0,0,0.375,0.7440238091428449,3.0,0.42819725421922117
14,1.0,7,0.875,2.4748737341529163,7.0,0.16370306343149724
15,2.0,6,1.0,2.138089935299395,8.0,0.379269248111081
16,0.0,0,0.0,0.0,0.0,0.041786335610896445
17,2.0,0,0.625,1.1877349391654208,5.0,0.2995774253767418
18,0.0,0,0.0,0.0,0.0,0.09910538416895458
19,0.0,0,0.0,0.0,0.0,0.23307638922136156
20,1.0,0,0.125,0.3535533905932738,1.0,0.23236164702128648
21,0.0,0,0.0,0.0,0.0,0.3664631767163867
22,0.0,0,0.0,0.0,0.0,0.07359746179459392
23,1.0,0,0.75,2.121320343559643,6.0,0.13885269026346816
24,1.0,7,0.875,2.4748737341529163,7.0,0.03684835632406229
25,1.0,0,0.125,0.3535533905932738,1.0,0.20336127588349345
26,3.0,0,1.0,1.4142135623730951,8.0,0.5346970963660908
27,1.0,0,0.75,2.121320343559643,6.0,0.21200737262568792
28,0.0,0,0.0,0.0,0.0,0.2412671438924566
29,1.0,0,0.375,1.0606601717798212,3.0,0.4464728522793601
30,0.0,0,0.0,0.0,0.0,0.07786214852521227
31,4.0,4,1.625,1.7677669529663689,13.0,0.4499687194022429
32,0.0,0,0.0,0.0,0.0,0.06967541932576053
33,1.0,0,0.625,1.7677669529663689,5.0,0.205080187732742
34,2.0,0,0.5,0.9258200997725514,4.0,0.301393016268847
35,1.0,0,0.625,1.7677669529663689,5.0,0.06672330263769256
36,2.0,6,1.5,2.7774602993176547,12.0,0.2682511744675927
37,1.0,0,0.5,1.4142135623730951,4.0,0.08289614639659024
38,2.0,0,0.0,0.0,0.0,0.7151807915632808
39,2.0,0,0.5,1.4142135623730951,4.0,0.05844440150029627
40,0.0,0,0.0,0.0,0.0,0.2052862451754743
41,2.0,0,0.375,1.0606601717798212,3.0,0.14799606211214966
42,0.0,0,0.0,0.0,0.0,0.11275871151398872
43,3.0,0,0.875,1.6420805617960927,7.0,0.23489126187670975
44,1.0,0,0.75,2.121320343559643,6.0,0.1152700429580647
45,1.0,0,0.0,0.0,0.0,0.27052397896289004
46,3.0,0,0.5,1.4142135623730951,4.0,0.1791859099563296
47,0.0,0,0.0,0.0,0.0,0.09688611111769173
48,1.0,0,0.625,1.7677669529663689,5.0,0.1072450322083313
49,2.0,0,0.5,0.9258200997725514,4.0,0.4859510802472055
1,0.0,0,0.0,0.0,0.0,0.04489571039114585
2,2.0,0,0.8888888888888888,2.0275875100994063,8.0,0.12916511511155493
3,2.0,0,0.3333333333333333,0.7071067811865476,3.0,0.11808993159771264
4,0.0,0,0.0,0.0,0.0,0.02198275759353344
5,1.0,0,0.1111111111111111,0.33333333333333337,1.0,0.021942128041301984
6,2.0,7,1.5555555555555556,3.0867098629086893,14.0,0.2210630672505157
7,0.0,0,0.0,0.0,0.0,0.2562579385414018
8,3.0,0,0.6666666666666666,1.118033988749895,6.0,0.2720491192418622
9,1.0,0,0.6666666666666666,2.0,6.0,0.3402674047295469
10,0.0,0,0.0,0.0,0.0,0.15780716401575332
11,0.0,0,0.0,0.0,0.0,0.022877717014374643
12,1.0,0,0.3333333333333333,1.0,3.0,0.1137741795818336
13,3.0,0,0.3333333333333333,0.7071067811865475,3.0,0.2450685549630679
14,2.0,7,1.5555555555555556,3.0867098629086893,14.0,0.41632919207949454
15,2.0,0,0.8888888888888888,2.0275875100994063,8.0,0.19165177995090638
16,0.0,0,0.0,0.0,0.0,0.11822981880190035
17,2.0,0,0.5555555555555556,1.130388330520878,5.0,0.20255391521941069
18,0.0,0,0.0,0.0,0.0,0.20033233226810568
19,1.0,8,0.8888888888888888,2.6666666666666665,8.0,0.1652741163492033
20,2.0,7,0.8888888888888888,2.3154073315749675,8.0,0.3483377540098389
21,0.0,0,0.0,0.0,0.0,0.2760573521766428
22,0.0,0,0.0,0.0,0.0,0.15129352224088866
23,1.0,0,0.6666666666666666,2.0,6.0,0.06087308682582946
24,1.0,0,0.7777777777777778,2.3333333333333335,7.0,0.12711339386181184
25,1.0,0,0.1111111111111111,0.33333333333333337,1.0,0.16012048783086438
26,3.0,0,0.8888888888888888,1.3642254619787417,8.0,0.47760212312148614
27,1.0,0,0.6666666666666666,2.0,6.0,0.34031972179264014
28,0.0,0,0.0,0.0,0.0,0.02758651143438623
29,1.0,0,0.3333333333333333,1.0,3.0,0.22759344692082925
30,0.0,0,0.0,0.0,0.0,0.02606670956170624
31,4.0,0,1.4444444444444444,1.740051084818425,13.0,0.2743544366201437
32,0.0,0,0.0,0.0,0.0,0.06242295109924248
33,1.0,0,0.5555555555555556,1.6666666666666667,5.0,0.1013777109936279
34,2.0,0,0.4444444444444444,0.8819171036881969,4.0,0.3001927391891322
35,1.0,0,0.5555555555555556,1.6666666666666667,5.0,0.06464133426626117
36,3.0,6,2.0,3.0,18.0,0.3648762583207337
37,1.0,0,0.4444444444444444,1.3333333333333335,4.0,0.3625897175114643
38,2.0,0,0.0,0.0,0.0,0.27538352925871457
39,2.0,0,0.4444444444444444,1.3333333333333335,4.0,0.3607982114005529
40,1.0,8,0.8888888888888888,2.6666666666666665,8.0,0.03493605367886106
41,3.0,6,1.0,2.1213203435596424,9.0,0.490717418360525
42,0.0,0,0.0,0.0,0.0,0.11263441717222528
43,3.0,0,0.7777777777777778,1.5634719199411433,7.0,0.22713073583951326
44,1.0,0,0.6666666666666666,2.0,6.0,0.31263831147684346
45,1.0,0,0.0,0.0,0.0,0.19298812797588316
46,3.0,0,0.4444444444444444,1.3333333333333335,4.0,0.3157391972720968
47,0.0,0,0.0,0.0,0.0,0.12547729949214664
